Year,Reporter_Country,Reporter_Region,Partner_Country,Partner_Region,Flow_Type,Product_Category,Trade_Value_USD,Tariff_Rate,Disruption_Risk_Score
2023,India,Asia,Canada,North America,Import,Analog ICs,3994.04,0.091,3
2023,Netherlands,Europe,UK,Europe,Export,Sensors,54086.13,0.134,8
2023,Vietnam,Asia,Netherlands,Europe,Export,Memory ICs,4311.32,0.007,4
2023,Taiwan,Asia,Germany,Europe,Export,Optoelectronics,67243.75,0.11,7
2023,Canada,North America,France,Europe,Import,Logic ICs,505.39,0.02,9
2023,Taiwan,Asia,USA,North America,Export,Microprocessors,245523.03,0.042,9
2023,Vietnam,Asia,USA,North America,Export,Microprocessors,628475.12,0.106,5
2023,Netherlands,Europe,Singapore,Asia,Import,Optoelectronics,77169.08,0.142,2
2023,Germany,Europe,USA,North America,Export,Optoelectronics,19979.63,0.096,8
2023,China,Asia,USA,North America,Export,Optoelectronics,138654.41,0.022,1
2023,UK,Europe,Taiwan,Asia,Import,Logic ICs,364501.19,0.021,4
2023,Canada,North America,USA,North America,Import,Microprocessors,1172.1,0.027,10
2023,Vietnam,Asia,Singapore,Asia,Export,Sensors,78755.52,0.108,4
2023,Germany,Europe,USA,North America,Import,Analog ICs,235359.52,0.089,5
2023,USA,North America,Vietnam,Asia,Import,Microprocessors,14338.11,0.041,3
2023,India,Asia,Singapore,Asia,Export,Microprocessors,41236.03,0.145,8
2023,UK,Europe,Vietnam,Asia,Import,Memory ICs,9618.0,0.064,6
2023,Germany,Europe,France,Europe,Import,Sensors,40703.87,0.052,10
2023,Singapore,Asia,China,Asia,Export,Sensors,19881.17,0.01,5
2023,Vietnam,Asia,Mexico,North America,Export,Microprocessors,579026.42,0.07,4
2023,China,Asia,Mexico,North America,Export,Memory ICs,11300.45,0.047,10
2023,China,Asia,Taiwan,Asia,Import,Memory ICs,48499.7,0.007,4
2023,UK,Europe,France,Europe,Import,Memory ICs,586.05,0.002,10
2023,France,Europe,Canada,North America,Import,Sensors,5597.22,0.115,3
2023,Netherlands,Europe,Japan,Asia,Import,Optoelectronics,109355.96,0.132,7
2023,Singapore,Asia,China,Asia,Import,Sensors,36789.76,0.133,9
2023,Japan,Asia,Vietnam,Asia,Export,Memory ICs,2246679.29,0.063,8
2023,UK,Europe,Malaysia,Asia,Import,Logic ICs,37112.02,0.087,3
2023,Vietnam,Asia,Mexico,North America,Import,Analog ICs,6806.3,0.106,10
2023,USA,North America,UK,Europe,Import,Microprocessors,8088.61,0.089,4
2023,India,Asia,Japan,Asia,Import,Optoelectronics,35037.99,0.067,4
2023,Malaysia,Asia,Netherlands,Europe,Import,Memory ICs,27255.77,0.133,2
2023,Japan,Asia,Taiwan,Asia,Import,Analog ICs,45770.59,0.018,5
2023,China,Asia,Netherlands,Europe,Import,Logic ICs,283952.4,0.134,9
2023,Singapore,Asia,Germany,Europe,Import,Optoelectronics,19502.56,0.124,10
2023,Netherlands,Europe,Malaysia,Asia,Import,Microprocessors,672.45,0.136,1
2023,Japan,Asia,Netherlands,Europe,Export,Logic ICs,5538.33,0.059,10
2023,France,Europe,USA,North America,Import,Optoelectronics,2799.09,0.129,10
2023,Japan,Asia,Germany,Europe,Export,Optoelectronics,83843.56,0.123,10
2023,Japan,Asia,Singapore,Asia,Import,Logic ICs,3435.88,0.124,4
2023,Mexico,North America,France,Europe,Export,Optoelectronics,212011.62,0.087,4
2023,Germany,Europe,China,Asia,Export,Analog ICs,382290.02,0.072,5
2023,Canada,North America,Netherlands,Europe,Import,Memory ICs,7456.7,0.12,10
2023,Malaysia,Asia,Mexico,North America,Export,Optoelectronics,2955.6,0.069,5
2023,USA,North America,India,Asia,Export,Microprocessors,20884.41,0.077,6
2023,Taiwan,Asia,Vietnam,Asia,Export,Sensors,8831.94,0.05,7
2023,China,Asia,Taiwan,Asia,Import,Analog ICs,3182.55,0.06,3
2023,Netherlands,Europe,Japan,Asia,Import,Optoelectronics,52872.88,0.003,2
2023,China,Asia,USA,North America,Export,Memory ICs,117069.04,0.051,8
2023,Singapore,Asia,France,Europe,Export,Logic ICs,38098.4,0.053,3
2023,Taiwan,Asia,Vietnam,Asia,Export,Microprocessors,10544.54,0.076,4
2023,Singapore,Asia,Netherlands,Europe,Export,Logic ICs,31989.05,0.072,1
2023,Japan,Asia,China,Asia,Import,Optoelectronics,34919.59,0.142,6
2023,Vietnam,Asia,USA,North America,Import,Logic ICs,68938.64,0.091,5
2023,China,Asia,France,Europe,Import,Microprocessors,160946.78,0.018,5
2023,Malaysia,Asia,Germany,Europe,Import,Memory ICs,11781.1,0.089,7
2023,France,Europe,South Korea,Asia,Export,Memory ICs,13918.9,0.078,1
2023,Singapore,Asia,Germany,Europe,Import,Microprocessors,7848.19,0.097,2
2023,UK,Europe,Japan,Asia,Export,Sensors,50703.29,0.074,10
2023,UK,Europe,Vietnam,Asia,Import,Optoelectronics,360659.15,0.062,4
2023,India,Asia,Singapore,Asia,Export,Optoelectronics,238552.83,0.144,6
2023,Singapore,Asia,France,Europe,Import,Optoelectronics,37997.17,0.077,1
2023,UK,Europe,France,Europe,Export,Optoelectronics,43671.51,0.058,8
2023,Malaysia,Asia,India,Asia,Import,Memory ICs,77538.37,0.095,3
2023,Taiwan,Asia,France,Europe,Import,Sensors,42359.5,0.058,6
2023,Mexico,North America,Vietnam,Asia,Import,Sensors,5816.19,0.006,2
2023,France,Europe,Netherlands,Europe,Export,Logic ICs,185417.69,0.041,4
2023,Singapore,Asia,France,Europe,Export,Sensors,305.52,0.063,2
2023,Singapore,Asia,Vietnam,Asia,Export,Analog ICs,14868.11,0.105,9
2023,Taiwan,Asia,Mexico,North America,Import,Memory ICs,30981.04,0.123,8
2023,France,Europe,India,Asia,Export,Memory ICs,20543.42,0.015,7
2023,Vietnam,Asia,Japan,Asia,Import,Microprocessors,3067.74,0.057,2
2023,Canada,North America,Japan,Asia,Import,Memory ICs,4021.71,0.008,1
2023,Vietnam,Asia,India,Asia,Import,Logic ICs,103203.69,0.15,10
2023,Malaysia,Asia,UK,Europe,Import,Microprocessors,9254.56,0.053,3
2023,Japan,Asia,USA,North America,Import,Analog ICs,9672.89,0.136,2
2023,China,Asia,UK,Europe,Export,Analog ICs,7363.99,0.093,2
2023,Singapore,Asia,Malaysia,Asia,Import,Memory ICs,15714.37,0.112,5
2023,Canada,North America,India,Asia,Import,Sensors,33969.07,0.009,9
2023,Malaysia,Asia,Netherlands,Europe,Export,Microprocessors,4819.21,0.043,8
2023,Vietnam,Asia,Japan,Asia,Import,Optoelectronics,65394.43,0.07,4
2023,Netherlands,Europe,India,Asia,Import,Sensors,1042.02,0.148,10
2023,France,Europe,Netherlands,Europe,Import,Sensors,3086332.62,0.095,4
2023,China,Asia,Singapore,Asia,Import,Logic ICs,182946.59,0.018,2
2023,India,Asia,Malaysia,Asia,Import,Logic ICs,39669.39,0.098,2
2023,China,Asia,South Korea,Asia,Import,Optoelectronics,5106.4,0.13,3
2023,Japan,Asia,Vietnam,Asia,Export,Memory ICs,10640.92,0.146,5
2023,South Korea,Asia,India,Asia,Import,Analog ICs,3407.59,0.046,5
2023,China,Asia,South Korea,Asia,Import,Microprocessors,84706.33,0.041,4
2023,Canada,North America,Malaysia,Asia,Export,Optoelectronics,2910.6,0.066,1
2023,Taiwan,Asia,Germany,Europe,Export,Logic ICs,2074.67,0.006,5
2023,Taiwan,Asia,France,Europe,Export,Logic ICs,216887.07,0.111,1
2023,USA,North America,Netherlands,Europe,Import,Logic ICs,27254.88,0.13,6
2023,France,Europe,Taiwan,Asia,Export,Logic ICs,4446.75,0.122,3
2023,Singapore,Asia,Netherlands,Europe,Import,Analog ICs,23505.52,0.039,1
2023,India,Asia,South Korea,Asia,Export,Memory ICs,14458.07,0.148,10
2023,UK,Europe,South Korea,Asia,Export,Optoelectronics,5323.94,0.129,7
2023,UK,Europe,Canada,North America,Import,Logic ICs,161189.4,0.1,8
2023,Mexico,North America,USA,North America,Export,Microprocessors,287185.04,0.099,9
2023,Canada,North America,USA,North America,Import,Microprocessors,380559.56,0.034,10
2023,China,Asia,Vietnam,Asia,Import,Microprocessors,18537.77,0.117,8
2023,Netherlands,Europe,UK,Europe,Export,Optoelectronics,8974.87,0.036,2
2023,Canada,North America,Singapore,Asia,Import,Optoelectronics,9776.92,0.116,4
2023,Canada,North America,Japan,Asia,Export,Analog ICs,370046.75,0.123,5
2023,France,Europe,Vietnam,Asia,Export,Sensors,11855.87,0.025,7
2023,Netherlands,Europe,Vietnam,Asia,Export,Memory ICs,59575.71,0.131,5
2023,USA,North America,UK,Europe,Export,Optoelectronics,89999.77,0.026,8
2023,Vietnam,Asia,USA,North America,Export,Logic ICs,74494.28,0.132,10
2023,Japan,Asia,France,Europe,Export,Optoelectronics,11342.03,0.061,6
2023,UK,Europe,Singapore,Asia,Import,Optoelectronics,64645.03,0.072,1
2023,Singapore,Asia,India,Asia,Export,Optoelectronics,120806.03,0.094,10
2023,Japan,Asia,Germany,Europe,Import,Optoelectronics,7873.42,0.036,1
2023,USA,North America,France,Europe,Export,Logic ICs,20520.23,0.021,4
2023,Vietnam,Asia,Malaysia,Asia,Export,Microprocessors,6769.41,0.037,4
2023,USA,North America,Taiwan,Asia,Export,Memory ICs,128115.83,0.09,8
2023,France,Europe,Germany,Europe,Export,Logic ICs,319.15,0.044,3
2023,Japan,Asia,India,Asia,Export,Memory ICs,21579.98,0.104,10
2023,South Korea,Asia,Canada,North America,Import,Microprocessors,60522.89,0.149,4
2023,Taiwan,Asia,France,Europe,Import,Sensors,17737.14,0.062,5
2023,India,Asia,Mexico,North America,Import,Sensors,78732.88,0.123,7
2023,South Korea,Asia,Malaysia,Asia,Export,Microprocessors,8516.4,0.015,10
2023,France,Europe,USA,North America,Export,Memory ICs,76653.58,0.012,7
2023,Canada,North America,UK,Europe,Import,Optoelectronics,814910.6,0.119,10
2023,Canada,North America,France,Europe,Export,Sensors,13957.55,0.028,5
2023,UK,Europe,Japan,Asia,Export,Logic ICs,51719.4,0.05,8
2023,South Korea,Asia,Taiwan,Asia,Export,Optoelectronics,34624.88,0.049,10
2023,Japan,Asia,Canada,North America,Export,Memory ICs,34599.98,0.007,5
2023,South Korea,Asia,India,Asia,Import,Logic ICs,34071.86,0.068,8
2023,USA,North America,South Korea,Asia,Export,Logic ICs,1402.59,0.014,2
2023,France,Europe,Malaysia,Asia,Export,Analog ICs,27693.48,0.067,5
2023,Japan,Asia,Canada,North America,Import,Logic ICs,17728.78,0.1,7
2023,Singapore,Asia,France,Europe,Export,Analog ICs,13619.66,0.088,6
2023,Germany,Europe,South Korea,Asia,Import,Microprocessors,3849.78,0.142,5
2023,India,Asia,Canada,North America,Import,Memory ICs,46993.64,0.048,6
2023,Japan,Asia,Netherlands,Europe,Import,Optoelectronics,15789.62,0.108,10
2023,Germany,Europe,Singapore,Asia,Import,Logic ICs,178246.1,0.067,3
2023,Canada,North America,India,Asia,Import,Sensors,14722.91,0.123,10
2023,China,Asia,Malaysia,Asia,Import,Analog ICs,5851.15,0.136,2
2023,UK,Europe,Taiwan,Asia,Export,Memory ICs,12604.39,0.101,5
2023,Canada,North America,Mexico,North America,Import,Sensors,778.7,0.046,1
2023,UK,Europe,Singapore,Asia,Import,Microprocessors,1440311.04,0.082,6
2023,India,Asia,Mexico,North America,Export,Analog ICs,4711.09,0.03,5
2023,Netherlands,Europe,India,Asia,Import,Sensors,83887.53,0.109,4
2023,USA,North America,Germany,Europe,Import,Memory ICs,8125.84,0.049,7
2023,UK,Europe,Vietnam,Asia,Export,Logic ICs,4789.2,0.076,1
2023,Japan,Asia,Vietnam,Asia,Import,Sensors,1350.18,0.031,3
2023,Malaysia,Asia,Germany,Europe,Import,Logic ICs,45581.92,0.064,3
2023,China,Asia,Singapore,Asia,Export,Logic ICs,1080.77,0.072,7
2023,Mexico,North America,Japan,Asia,Export,Sensors,8318.24,0.082,9
2023,Canada,North America,Singapore,Asia,Export,Memory ICs,318559.11,0.052,8
2023,China,Asia,Germany,Europe,Import,Microprocessors,1597973.69,0.094,5
2023,South Korea,Asia,Vietnam,Asia,Import,Sensors,95059.03,0.116,10
2023,Netherlands,Europe,Germany,Europe,Export,Optoelectronics,319548.95,0.028,9
2023,India,Asia,Vietnam,Asia,Import,Microprocessors,16497.02,0.018,2
2023,USA,North America,UK,Europe,Export,Memory ICs,9240.06,0.045,2
2023,Japan,Asia,UK,Europe,Import,Analog ICs,1670.7,0.017,4
2023,Netherlands,Europe,UK,Europe,Import,Sensors,12050.25,0.149,10
2023,Singapore,Asia,India,Asia,Export,Sensors,130341.57,0.023,7
2023,Singapore,Asia,China,Asia,Import,Microprocessors,18314.76,0.04,5
2023,Germany,Europe,South Korea,Asia,Export,Sensors,1158.98,0.041,8
2023,USA,North America,India,Asia,Export,Analog ICs,95597.41,0.034,10
2023,Canada,North America,USA,North America,Export,Analog ICs,32349.36,0.068,10
2023,South Korea,Asia,USA,North America,Import,Optoelectronics,3804.74,0.023,1
2023,Singapore,Asia,USA,North America,Import,Sensors,8276.47,0.021,7
2023,Taiwan,Asia,India,Asia,Export,Logic ICs,90.87,0.049,2
2023,Netherlands,Europe,France,Europe,Export,Sensors,10456.52,0.094,3
2023,UK,Europe,Mexico,North America,Export,Optoelectronics,2716.69,0.092,6
2023,South Korea,Asia,Japan,Asia,Import,Sensors,1432.29,0.132,8
2023,Malaysia,Asia,Vietnam,Asia,Import,Optoelectronics,1354.47,0.064,10
2023,France,Europe,Netherlands,Europe,Import,Logic ICs,11843.28,0.134,3
2023,South Korea,Asia,Vietnam,Asia,Import,Logic ICs,7321.35,0.123,1
2023,Canada,North America,Netherlands,Europe,Import,Microprocessors,6655.58,0.008,4
2023,UK,Europe,Singapore,Asia,Export,Optoelectronics,4774.08,0.024,10
2023,India,Asia,Singapore,Asia,Export,Logic ICs,60025.59,0.146,1
2023,Netherlands,Europe,Canada,North America,Import,Memory ICs,2835.24,0.134,3
2023,Japan,Asia,USA,North America,Import,Sensors,50286.37,0.129,10
2023,Canada,North America,UK,Europe,Export,Memory ICs,2329813.14,0.102,1
2023,UK,Europe,Malaysia,Asia,Export,Sensors,17061.52,0.015,8
2023,Germany,Europe,USA,North America,Import,Microprocessors,3473.49,0.012,1
2023,Malaysia,Asia,UK,Europe,Import,Microprocessors,6225.66,0.048,9
2023,Canada,North America,India,Asia,Export,Microprocessors,7677.41,0.116,6
2023,Canada,North America,USA,North America,Export,Microprocessors,416649.97,0.116,1
2023,Taiwan,Asia,UK,Europe,Export,Sensors,85304.99,0.144,7
2023,Mexico,North America,Malaysia,Asia,Export,Logic ICs,401680.29,0.015,4
2023,Canada,North America,Mexico,North America,Import,Logic ICs,8261.84,0.025,2
2023,USA,North America,Singapore,Asia,Export,Sensors,42637.6,0.144,6
2023,Singapore,Asia,UK,Europe,Import,Logic ICs,11499.14,0.101,7
2023,Germany,Europe,China,Asia,Import,Analog ICs,24864.42,0.044,4
2023,Vietnam,Asia,Taiwan,Asia,Import,Sensors,1381.55,0.012,3
2023,USA,North America,India,Asia,Export,Memory ICs,121792.02,0.031,8
2023,Vietnam,Asia,France,Europe,Import,Analog ICs,38101.1,0.09,3
2023,Mexico,North America,Singapore,Asia,Import,Analog ICs,658.79,0.094,2
2023,India,Asia,Japan,Asia,Export,Logic ICs,166065.58,0.063,5
2023,South Korea,Asia,Vietnam,Asia,Export,Sensors,2374.42,0.047,5
2023,France,Europe,South Korea,Asia,Import,Optoelectronics,324498.86,0.069,7
2023,France,Europe,China,Asia,Import,Optoelectronics,92416.96,0.03,4
2023,UK,Europe,Germany,Europe,Export,Memory ICs,2613.37,0.098,7
2023,USA,North America,Japan,Asia,Import,Memory ICs,135135.86,0.061,2
2023,Netherlands,Europe,Germany,Europe,Import,Optoelectronics,61914.52,0.099,5
2023,Netherlands,Europe,Germany,Europe,Import,Logic ICs,4140.02,0.001,9
2023,China,Asia,Netherlands,Europe,Import,Logic ICs,42673.29,0.034,9
2023,Vietnam,Asia,China,Asia,Import,Microprocessors,25481.91,0.119,8
2023,Vietnam,Asia,UK,Europe,Import,Logic ICs,164.77,0.038,4
2023,France,Europe,Malaysia,Asia,Export,Microprocessors,38716.22,0.053,8
2023,India,Asia,South Korea,Asia,Import,Optoelectronics,12177.99,0.143,4
2023,USA,North America,Malaysia,Asia,Import,Memory ICs,29646.39,0.079,7
2023,China,Asia,Vietnam,Asia,Import,Microprocessors,12046.55,0.039,2
2023,Singapore,Asia,USA,North America,Export,Logic ICs,26086.06,0.102,1
2023,Vietnam,Asia,Germany,Europe,Import,Logic ICs,25455.27,0.1,9
2023,Netherlands,Europe,Canada,North America,Export,Logic ICs,1146638.48,0.096,2
2023,China,Asia,Japan,Asia,Import,Microprocessors,2175494.37,0.028,10
2023,South Korea,Asia,Germany,Europe,Import,Optoelectronics,31338.46,0.041,2
2023,USA,North America,Germany,Europe,Export,Analog ICs,2873.42,0.128,1
2023,USA,North America,China,Asia,Import,Optoelectronics,49675.76,0.17,6
2023,USA,North America,Vietnam,Asia,Import,Microprocessors,46663.59,0.089,10
2023,UK,Europe,India,Asia,Export,Memory ICs,17391.26,0.002,4
2023,France,Europe,Mexico,North America,Export,Memory ICs,5624.71,0.046,5
2023,China,Asia,Mexico,North America,Export,Microprocessors,16872.54,0.018,10
2023,Mexico,North America,USA,North America,Import,Microprocessors,66444.35,0.006,8
2023,China,Asia,Japan,Asia,Export,Microprocessors,7001.91,0.022,1
2023,France,Europe,UK,Europe,Export,Sensors,136012.68,0.043,5
2023,India,Asia,Singapore,Asia,Import,Sensors,11009.26,0.089,1
2023,Germany,Europe,Netherlands,Europe,Export,Microprocessors,390058.42,0.091,9
2023,UK,Europe,India,Asia,Import,Optoelectronics,50745.79,0.082,1
2023,Malaysia,Asia,India,Asia,Import,Sensors,118932.44,0.041,2
2023,Netherlands,Europe,Taiwan,Asia,Export,Memory ICs,77735.19,0.032,7
2023,China,Asia,Germany,Europe,Export,Logic ICs,16382.3,0.087,2
2023,Germany,Europe,Singapore,Asia,Export,Sensors,3962.12,0.011,2
2023,Malaysia,Asia,Japan,Asia,Import,Optoelectronics,10202.78,0.123,7
2023,Mexico,North America,South Korea,Asia,Import,Memory ICs,83266.85,0.1,6
2023,Canada,North America,UK,Europe,Import,Memory ICs,20753.43,0.048,5
2023,Malaysia,Asia,India,Asia,Import,Analog ICs,2073.6,0.148,7
2023,Netherlands,Europe,Japan,Asia,Import,Sensors,150.36,0.051,3
2023,India,Asia,South Korea,Asia,Export,Optoelectronics,15410.42,0.0,7
2023,Malaysia,Asia,Japan,Asia,Import,Logic ICs,23557.26,0.05,4
2023,South Korea,Asia,Canada,North America,Import,Optoelectronics,10653.55,0.012,5
2023,Taiwan,Asia,Mexico,North America,Export,Sensors,14287.82,0.039,5
2023,Canada,North America,South Korea,Asia,Import,Optoelectronics,142815.58,0.073,9
2023,South Korea,Asia,Germany,Europe,Import,Optoelectronics,46159.18,0.149,10
2023,Taiwan,Asia,Vietnam,Asia,Import,Optoelectronics,123527.71,0.088,2
2023,Taiwan,Asia,Canada,North America,Import,Optoelectronics,40996.19,0.101,3
2023,Mexico,North America,UK,Europe,Export,Sensors,15151.96,0.087,9
2023,India,Asia,USA,North America,Export,Analog ICs,26660.12,0.076,9
2023,India,Asia,Canada,North America,Import,Analog ICs,3834.16,0.024,9
2023,France,Europe,Mexico,North America,Export,Microprocessors,30053.52,0.136,3
2023,South Korea,Asia,Singapore,Asia,Export,Analog ICs,24830.29,0.132,10
2023,France,Europe,Canada,North America,Import,Memory ICs,28212.19,0.094,2
2023,Malaysia,Asia,Netherlands,Europe,Export,Sensors,724744.73,0.084,8
2023,Germany,Europe,Taiwan,Asia,Export,Microprocessors,357.97,0.019,9
2023,Singapore,Asia,Germany,Europe,Import,Logic ICs,11649.71,0.005,8
2023,Taiwan,Asia,Malaysia,Asia,Export,Memory ICs,64942.75,0.148,8
2023,Taiwan,Asia,USA,North America,Export,Optoelectronics,48231.25,0.11,10
2023,Malaysia,Asia,Japan,Asia,Export,Analog ICs,2781.66,0.063,4
2023,Taiwan,Asia,France,Europe,Import,Sensors,29578.97,0.111,8
2023,Vietnam,Asia,India,Asia,Export,Optoelectronics,112147.74,0.042,5
2023,UK,Europe,Vietnam,Asia,Import,Logic ICs,10704.15,0.112,10
2023,Vietnam,Asia,China,Asia,Export,Optoelectronics,280559.4,0.008,5
2023,Singapore,Asia,China,Asia,Export,Optoelectronics,63062.06,0.059,9
2023,Netherlands,Europe,Singapore,Asia,Import,Logic ICs,35874.5,0.141,2
2023,Germany,Europe,Mexico,North America,Import,Logic ICs,22828.02,0.119,3
2023,Germany,Europe,UK,Europe,Import,Optoelectronics,14066.92,0.098,6
2023,Japan,Asia,Taiwan,Asia,Import,Analog ICs,4672.02,0.015,5
2023,China,Asia,France,Europe,Export,Logic ICs,207332.39,0.008,2
2023,Mexico,North America,Germany,Europe,Export,Sensors,9153.25,0.066,6
2023,France,Europe,USA,North America,Export,Sensors,11447.36,0.096,6
2023,India,Asia,UK,Europe,Import,Microprocessors,3342.39,0.148,9
2023,Malaysia,Asia,China,Asia,Export,Logic ICs,98578.12,0.038,4
2023,Singapore,Asia,Vietnam,Asia,Export,Analog ICs,7700.26,0.113,1
2023,Vietnam,Asia,UK,Europe,Export,Analog ICs,41176.34,0.132,2
2023,Germany,Europe,Singapore,Asia,Import,Analog ICs,1228.09,0.047,7
2023,Vietnam,Asia,France,Europe,Import,Optoelectronics,660720.61,0.018,1
2023,India,Asia,Germany,Europe,Import,Logic ICs,4036.31,0.126,9
2023,South Korea,Asia,Japan,Asia,Export,Logic ICs,24393.84,0.105,3
2023,South Korea,Asia,Germany,Europe,Export,Memory ICs,5604.48,0.033,8
2023,Germany,Europe,Netherlands,Europe,Export,Memory ICs,2420.28,0.145,2
2023,Mexico,North America,Germany,Europe,Export,Optoelectronics,29133.46,0.1,6
2023,UK,Europe,Canada,North America,Import,Memory ICs,35489.7,0.055,10
2023,UK,Europe,Singapore,Asia,Export,Sensors,24893.84,0.124,3
2023,Netherlands,Europe,South Korea,Asia,Import,Microprocessors,18906.06,0.126,4
2023,UK,Europe,Vietnam,Asia,Import,Memory ICs,3718.28,0.093,5
2023,South Korea,Asia,Mexico,North America,Export,Analog ICs,9050.9,0.094,1
2023,Netherlands,Europe,USA,North America,Import,Memory ICs,42488.46,0.092,6
2023,Taiwan,Asia,India,Asia,Import,Memory ICs,255398.57,0.03,10
2023,South Korea,Asia,UK,Europe,Import,Optoelectronics,19995.74,0.104,3
2023,China,Asia,Mexico,North America,Export,Sensors,14445.84,0.147,6
2023,South Korea,Asia,Taiwan,Asia,Import,Logic ICs,75455.62,0.041,7
2023,Japan,Asia,Germany,Europe,Export,Logic ICs,4890.88,0.065,1
2023,Canada,North America,UK,Europe,Import,Memory ICs,53593.55,0.036,6
2023,India,Asia,Taiwan,Asia,Import,Sensors,52452.88,0.113,2
2023,Netherlands,Europe,France,Europe,Export,Logic ICs,31665.77,0.027,4
2023,USA,North America,Taiwan,Asia,Import,Memory ICs,66430.53,0.022,7
2023,USA,North America,UK,Europe,Export,Microprocessors,3979.99,0.053,3
2023,Taiwan,Asia,Canada,North America,Import,Microprocessors,12743.09,0.083,3
2023,UK,Europe,China,Asia,Import,Analog ICs,1069901.9,0.036,3
2023,Malaysia,Asia,Japan,Asia,Import,Analog ICs,102.27,0.067,1
2023,South Korea,Asia,USA,North America,Import,Optoelectronics,5026822.51,0.074,7
2023,Mexico,North America,USA,North America,Import,Analog ICs,986.4,0.05,6
2023,France,Europe,Netherlands,Europe,Import,Sensors,1111.67,0.05,8
2023,Canada,North America,South Korea,Asia,Export,Analog ICs,15715.94,0.021,8
2023,Japan,Asia,Singapore,Asia,Import,Optoelectronics,42335.4,0.1,9
2023,Malaysia,Asia,USA,North America,Import,Memory ICs,1860.16,0.145,5
2023,USA,North America,Japan,Asia,Export,Logic ICs,1288.5,0.113,2
2023,UK,Europe,Malaysia,Asia,Import,Microprocessors,34475.01,0.144,1
2023,Vietnam,Asia,France,Europe,Export,Logic ICs,35707.28,0.118,1
2023,Vietnam,Asia,China,Asia,Import,Microprocessors,45019.73,0.147,2
2023,Japan,Asia,China,Asia,Import,Microprocessors,2093.79,0.051,7
2023,UK,Europe,France,Europe,Export,Logic ICs,2818.1,0.13,5
2023,Malaysia,Asia,Singapore,Asia,Export,Logic ICs,773519.57,0.049,9
2023,Vietnam,Asia,Malaysia,Asia,Export,Memory ICs,123211.62,0.075,3
2023,India,Asia,Taiwan,Asia,Export,Optoelectronics,11826.02,0.064,2
2023,UK,Europe,Netherlands,Europe,Export,Microprocessors,49268.12,0.06,8
2023,Japan,Asia,France,Europe,Import,Microprocessors,14141.27,0.123,2
2023,India,Asia,Mexico,North America,Export,Analog ICs,355752.17,0.093,10
2023,Singapore,Asia,Canada,North America,Export,Microprocessors,143800.58,0.102,9
2023,Germany,Europe,South Korea,Asia,Export,Microprocessors,80612.27,0.086,8
2023,India,Asia,Canada,North America,Export,Sensors,44201.61,0.044,7
2023,Vietnam,Asia,France,Europe,Export,Logic ICs,180036.8,0.134,4
2023,Taiwan,Asia,Malaysia,Asia,Import,Optoelectronics,9489.48,0.11,7
2023,France,Europe,USA,North America,Import,Logic ICs,1102.02,0.139,5
2023,Canada,North America,Taiwan,Asia,Export,Logic ICs,8059.02,0.044,2
2023,Germany,Europe,Japan,Asia,Import,Sensors,29674.27,0.067,9
2023,France,Europe,Taiwan,Asia,Import,Microprocessors,176303.82,0.081,6
2023,UK,Europe,Germany,Europe,Import,Microprocessors,5353.92,0.14,3
2023,Singapore,Asia,Vietnam,Asia,Export,Microprocessors,9384.37,0.146,2
2023,Germany,Europe,Japan,Asia,Export,Memory ICs,17163.9,0.029,10
2023,Taiwan,Asia,Germany,Europe,Import,Logic ICs,10571.9,0.085,5
2023,Germany,Europe,Japan,Asia,Export,Optoelectronics,10088.8,0.005,9
2023,Malaysia,Asia,UK,Europe,Import,Sensors,43969.03,0.087,10
2023,China,Asia,India,Asia,Import,Sensors,19454.28,0.095,6
2023,India,Asia,Mexico,North America,Export,Memory ICs,6813.16,0.046,1
2023,Taiwan,Asia,Netherlands,Europe,Import,Logic ICs,4903.31,0.006,1
2023,Germany,Europe,South Korea,Asia,Export,Memory ICs,580457.89,0.064,4
2023,Malaysia,Asia,UK,Europe,Export,Optoelectronics,53718.87,0.137,1
2023,France,Europe,Malaysia,Asia,Export,Sensors,22683.39,0.139,8
2023,India,Asia,Germany,Europe,Export,Sensors,47683.13,0.006,7
2023,India,Asia,Japan,Asia,Import,Logic ICs,2050.89,0.023,8
2023,Malaysia,Asia,Vietnam,Asia,Import,Memory ICs,12286.31,0.116,6
2023,India,Asia,France,Europe,Export,Optoelectronics,34313.11,0.132,10
2023,Mexico,North America,China,Asia,Export,Optoelectronics,688.34,0.094,2
2023,China,Asia,Vietnam,Asia,Import,Sensors,4875.22,0.029,10
2023,Mexico,North America,UK,Europe,Import,Sensors,1654.75,0.034,3
2023,China,Asia,Canada,North America,Export,Sensors,989.1,0.038,4
2023,Canada,North America,India,Asia,Export,Analog ICs,82996.07,0.136,8
2023,China,Asia,Malaysia,Asia,Import,Optoelectronics,1265.56,0.045,6
2023,South Korea,Asia,France,Europe,Import,Optoelectronics,15198.3,0.095,6
2023,Germany,Europe,Netherlands,Europe,Import,Optoelectronics,5818.34,0.072,10
2023,Canada,North America,Japan,Asia,Import,Sensors,13331.48,0.081,8
2023,Netherlands,Europe,Germany,Europe,Import,Memory ICs,67751.12,0.075,7
2023,Japan,Asia,China,Asia,Import,Memory ICs,93111.73,0.059,7
2023,South Korea,Asia,UK,Europe,Export,Memory ICs,9631.77,0.039,1
